X,Y,OBJECTID,DD_MM_YYY,TIME,LOCATION,DEPTH,MAG,EVALMODE,TYPE,MAG_100,GM_CODE,GM_NAAM,WATER,OAD,STED,BEV_DICHTH
660347.219632830005139,6601859.014091029763222,1555,8-3-2001 0:00:00,195157.80,Voerendaal,8,0.700000000000000,manual,tec,70,GM0986,Voerendaal,NEE,543,4,395
660681.17810549994465,6599741.642416579648852,1556,8-3-2001 0:00:00,225327.46,Voerendaal,5,0.300000000000000,manual,tec,30,GM0986,Voerendaal,NEE,543,4,395
670699.932287159957923,6604153.449059680104256,1557,10-3-2001 0:00:00,044826.37,Landgraaf,6,0.300000000000000,manual,tec,30,GM0882,Landgraaf,NEE,1447,3,1524
660347.219632770051248,6599035.973028209991753,1558,10-3-2001 0:00:00,164746.64,Voerendaal,4,2.300000000000000,manual,tec,230,GM0986,Voerendaal,NEE,543,4,395
660347.219632799969986,6600623.814338210038841,1559,12-3-2001 0:00:00,035219.35,Voerendaal,9,0.100000000000000,manual,tec,10,GM0986,Voerendaal,NEE,543,4,395
660347.219632830005139,6601859.014091029763222,1560,12-3-2001 0:00:00,175445.71,Voerendaal,5,0.700000000000000,manual,tec,70,GM0986,Voerendaal,NEE,543,4,395
659567.983196410001256,6598506.76073138974607,1561,22-3-2001 0:00:00,164526.13,Voerendaal,6,0.800000000000000,manual,tec,80,GM0986,Voerendaal,NEE,543,4,395
659567.983196420012973,6598859.565144459716976,1562,22-3-2001 0:00:00,164530.28,Voerendaal,6,1.100000000000000,manual,tec,110,GM0986,Voerendaal,NEE,543,4,395
654224.647632890031673,6597801.197317309677601,1563,25-3-2001 0:00:00,142307.69,Klimmen,8,1.200000000000000,manual,tec,120,GM0986,Voerendaal,NEE,543,4,395
660124.580650990013964,6600800.260082839988172,1564,9-4-2001 0:00:00,170538.92,Voerendaal,3,0.800000000000000,manual,tec,80,GM0986,Voerendaal,NEE,543,4,395
659790.622178229968995,6598683.161045580171049,1565,11-5-2001 0:00:00,205119.62,Voerendaal,6,0.900000000000000,manual,tec,90,GM0986,Voerendaal,NEE,543,4,395
662907.567923660040833,6600976.709614659659564,1566,9-6-2001 0:00:00,032318.45,Heerlen,6,0.700000000000000,manual,tec,70,GM0917,Heerlen,NEE,1799,2,1939
668139.583997210022062,6647870.000103879719973,1567,9-6-2001 0:00:00,101634.66,Melick,8,1.900000000000000,manual,tec,190,GM1669,Roerdalen,NEE,382,5,235
659567.983196410001256,6598330.364201660268009,1568,16-6-2001 0:00:00,052437.79,Voerendaal,4,2.800000000000000,manual,tec,280,GM0986,Voerendaal,NEE,543,4,395
659234.024723749957047,6601329.620041320100427,1569,16-6-2001 0:00:00,052935.84,Voerendaal,9,1.400000000000000,manual,tec,140,GM0986,Voerendaal,NEE,543,4,395
658788.74676005996298,6597977.582494780421257,1570,16-6-2001 0:00:00,165313.55,Voerendaal,4,1.100000000000000,manual,tec,110,GM0986,Voerendaal,NEE,543,4,395
660458.539123689988628,6599565.219391060061753,1571,17-6-2001 0:00:00,215546.73,Voerendaal,5,1.000000000000000,manual,tec,100,GM0986,Voerendaal,NEE,543,4,395
660347.219632760039531,6598683.161045559681952,1572,17-6-2001 0:00:00,232338.88,Voerendaal,5,0.400000000000000,manual,tec,40,GM0986,Voerendaal,NEE,543,4,395
658788.74676004005596,6597095.694440470077097,1573,20-6-2001 0:00:00,071942.34,Voerendaal,5,2.000000000000000,manual,tec,200,GM0986,Voerendaal,NEE,543,4,395
660347.219632750027813,6598153.971456159837544,1574,20-6-2001 0:00:00,072258.84,Voerendaal,3,0.900000000000000,manual,tec,90,GM0986,Voerendaal,NEE,543,4,395
659011.385741880047135,6598506.760731410235167,1575,21-6-2001 0:00:00,042836.94,Voerendaal,1,1.700000000000000,manual,tec,170,GM0986,Voerendaal,NEE,543,4,395
660903.817087349947542,6601329.620041259564459,1576,21-6-2001 0:00:00,043837.97,Voerendaal,4,0.900000000000000,manual,tec,90,GM0986,Voerendaal,NEE,543,4,395
660347.219632779946551,6599388.800151309929788,1577,23-6-2001 0:00:00,014003.39,Voerendaal,2,3.900000000000000,manual,tec,390,GM0986,Voerendaal,NEE,543,4,395
660347.219632799969986,6600447.372380630113184,1578,23-6-2001 0:00:00,014458.57,Voerendaal,5,0.500000000000000,manual,tec,50,GM0986,Voerendaal,NEE,543,4,395
659567.983196440036409,6599918.069228120148182,1579,23-6-2001 0:00:00,014759.94,Voerendaal,5,0.500000000000000,manual,tec,50,GM0986,Voerendaal,NEE,543,4,395
659567.983196440036409,6599918.069228120148182,1580,23-6-2001 0:00:00,015003.91,Voerendaal,5,0.300000000000000,manual,tec,30,GM0986,Voerendaal,NEE,543,4,395
659790.622178280027583,6601153.162934180349112,1581,23-6-2001 0:00:00,015300.46,Voerendaal,4,1.400000000000000,manual,tec,140,GM0986,Voerendaal,NEE,543,4,395
657898.190832810010761,6598330.364201730117202,1582,23-6-2001 0:00:00,015345.17,Voerendaal,4,3.500000000000000,manual,tec,350,GM0986,Voerendaal,NEE,543,4,395
659567.983196440036409,6599918.069228120148182,1583,23-6-2001 0:00:00,015916.17,Voerendaal,5,0.600000000000000,manual,tec,60,GM0986,Voerendaal,NEE,543,4,395
659567.983196440036409,6599918.069228120148182,1584,23-6-2001 0:00:00,020022.98,Voerendaal,5,-0.100000000000000,manual,tec,-10,GM0986,Voerendaal,NEE,543,4,395
659567.983196440036409,6599918.069228120148182,1585,23-6-2001 0:00:00,020049.35,Voerendaal,5,0.300000000000000,manual,tec,30,GM0986,Voerendaal,NEE,543,4,395
659567.983196440036409,6599918.069228120148182,1586,23-6-2001 0:00:00,020131.19,Voerendaal,5,0.100000000000000,manual,tec,10,GM0986,Voerendaal,NEE,543,4,395
659011.385741909965873,6599565.219391129910946,1587,23-6-2001 0:00:00,020153.64,Voerendaal,8,1.100000000000000,manual,tec,110,GM0986,Voerendaal,NEE,543,4,395
659011.385741880047135,6598330.364201690070331,1588,23-6-2001 0:00:00,020231.32,Voerendaal,3,3.200000000000000,manual,tec,320,GM0986,Voerendaal,NEE,543,4,395
659567.983196440036409,6599918.069228120148182,1589,23-6-2001 0:00:00,020638.39,Voerendaal,5,0.500000000000000,manual,tec,50,GM0986,Voerendaal,NEE,543,4,395
659567.983196440036409,6599918.069228120148182,1590,23-6-2001 0:00:00,020650.85,Voerendaal,5,0.800000000000000,manual,tec,80,GM0986,Voerendaal,NEE,543,4,395
659567.983196440036409,6599918.069228120148182,1591,23-6-2001 0:00:00,020832.65,Voerendaal,5,0.900000000000000,manual,tec,90,GM0986,Voerendaal,NEE,543,4,395
659567.983196440036409,6599918.069228120148182,1592,23-6-2001 0:00:00,021113.17,Voerendaal,5,0.800000000000000,manual,tec,80,GM0986,Voerendaal,NEE,543,4,395
659567.983196440036409,6599918.069228120148182,1593,23-6-2001 0:00:00,021832.67,Voerendaal,5,0.800000000000000,manual,tec,80,GM0986,Voerendaal,NEE,543,4,395
660347.219632779946551,6599565.219391060061753,1594,23-6-2001 0:00:00,022851.45,Voerendaal,8,0.500000000000000,manual,tec,50,GM0986,Voerendaal,NEE,543,4,395
659901.941669119987637,6597977.582494730129838,1595,23-6-2001 0:00:00,022855.18,Voerendaal,10,1.100000000000000,manual,tec,110,GM0986,Voerendaal,NEE,543,4,395
657007.634905569953844,6598506.760731490328908,1596,23-6-2001 0:00:00,023540.70,Klimmen,4,1.500000000000000,manual,tec,150,GM0986,Voerendaal,NEE,543,4,395
660124.580650959978811,6599035.973028220236301,1597,23-6-2001 0:00:00,024515.61,Voerendaal,6,2.200000000000000,manual,tec,220,GM0986,Voerendaal,NEE,543,4,395
659567.983196440036409,6599918.069228120148182,1598,23-6-2001 0:00:00,025521.09,Voerendaal,5,0.500000000000000,manual,tec,50,GM0986,Voerendaal,NEE,543,4,395
659567.983196440036409,6599918.069228120148182,1599,23-6-2001 0:00:00,033839.09,Voerendaal,5,0.600000000000000,manual,tec,60,GM0986,Voerendaal,NEE,543,4,395
659567.983196440036409,6599918.069228120148182,1600,23-6-2001 0:00:00,040325.77,Voerendaal,5,0.500000000000000,manual,tec,50,GM0986,Voerendaal,NEE,543,4,395
659567.983196440036409,6599918.069228120148182,1601,23-6-2001 0:00:00,041045.32,Voerendaal,5,0.600000000000000,manual,tec,60,GM0986,Voerendaal,NEE,543,4,395
660124.580650980002247,6600094.499825799837708,1602,23-6-2001 0:00:00,041800.91,Voerendaal,4,1.400000000000000,manual,tec,140,GM0986,Voerendaal,NEE,543,4,395
659567.983196440036409,6599918.069228120148182,1603,23-6-2001 0:00:00,045401.06,Voerendaal,5,0.500000000000000,manual,tec,50,GM0986,Voerendaal,NEE,543,4,395
659901.941669219988398,6602388.442237970419228,1604,23-6-2001 0:00:00,090324.71,Voerendaal,8,1.000000000000000,manual,tec,100,GM0986,Voerendaal,NEE,543,4,395
659567.983196440036409,6599918.069228120148182,1605,23-6-2001 0:00:00,102051.26,Voerendaal,5,0.900000000000000,manual,tec,90,GM0986,Voerendaal,NEE,543,4,395
659790.62217824999243,6599388.800151330418885,1606,23-6-2001 0:00:00,104416.45,Voerendaal,9,1.000000000000000,manual,tec,100,GM0986,Voerendaal,NEE,543,4,395
653111.452723889960907,6600623.814338480122387,1607,23-6-2001 0:00:00,140405.93,Hulsberg,5,1.000000000000000,manual,tec,100,GM0986,Voerendaal,NEE,543,4,395
659567.983196440036409,6599918.069228120148182,1608,23-6-2001 0:00:00,143308.43,Voerendaal,5,0.500000000000000,manual,tec,50,GM0986,Voerendaal,NEE,543,4,395
659567.983196440036409,6599918.069228120148182,1609,23-6-2001 0:00:00,144819.65,Voerendaal,5,0.700000000000000,manual,tec,70,GM0986,Voerendaal,NEE,543,4,395
660458.539123640046455,6597448.438312400132418,1610,23-6-2001 0:00:00,154655.15,Voerendaal,2,1.500000000000000,manual,tec,150,GM0986,Voerendaal,NEE,543,4,395
659567.983196440036409,6599918.069228120148182,1611,23-6-2001 0:00:00,233001.34,Voerendaal,5,0.700000000000000,manual,tec,70,GM0986,Voerendaal,NEE,543,4,395
657118.954396449960768,6597272.064485060051084,1612,24-6-2001 0:00:00,014621.24,Voerendaal,4,1.400000000000000,manual,tec,140,GM0986,Voerendaal,NEE,543,4,395
657341.593378270044923,6597624.815923170186579,1613,24-6-2001 0:00:00,024255.29,Klimmen,3,0.700000000000000,manual,tec,70,GM0986,Voerendaal,NEE,543,4,395
657007.634905579965562,6599035.973028330132365,1614,24-6-2001 0:00:00,035214.92,Klimmen,2,1.300000000000000,manual,tec,130,GM0986,Voerendaal,NEE,543,4,395
660681.178105460014194,6597801.197317070327699,1615,24-6-2001 0:00:00,050905.51,Voerendaal,4,0.900000000000000,manual,tec,90,GM0986,Voerendaal,NEE,543,4,395
660458.53912367997691,6599388.80015129968524,1616,25-6-2001 0:00:00,004905.35,Voerendaal,7,0.900000000000000,manual,tec,90,GM0986,Voerendaal,NEE,543,4,395
660458.539123650058173,6597977.582494700327516,1617,25-6-2001 0:00:00,154305.53,Voerendaal,3,0.700000000000000,manual,tec,70,GM0986,Voerendaal,NEE,543,4,395
660681.17810553999152,6601506.08093629963696,1618,26-6-2001 0:00:00,194508.04,Voerendaal,5,1.000000000000000,manual,tec,100,GM0986,Voerendaal,NEE,543,4,395
643426.657014620024711,6581765.957220479846001,1619,27-6-2001 0:00:00,090522.70,Mheer,5,0.900000000000000,manual,tec,90,GM1903,Eijsden-Margraten,NEE,448,5,327
658788.746760120033287,6600976.709614809602499,1620,1-7-2001 0:00:00,094940.60,Voerendaal,5,0.800000000000000,manual,tec,80,GM0986,Voerendaal,NEE,543,4,395
660347.219632819993421,6601506.080936309881508,1621,3-7-2001 0:00:00,163337.77,Voerendaal,5,1.000000000000000,manual,tec,100,GM0986,Voerendaal,NEE,543,4,395
660347.219632809981704,6600800.260082839988172,1622,4-7-2001 0:00:00,123830.88,Voerendaal,5,0.200000000000000,manual,tec,20,GM0986,Voerendaal,NEE,543,4,395
668807.500941529986449,6593392.796984789893031,1623,4-7-2001 0:00:00,123847.04,Heerlen,5,0.200000000000000,manual,tec,20,GM0917,Heerlen,NEE,1799,2,1939
660347.219632789958268,6599918.069228080101311,1624,4-7-2001 0:00:00,124034.29,Voerendaal,5,0.300000000000000,manual,tec,30,GM0986,Voerendaal,NEE,543,4,395
667360.347559790010564,6595508.534236669540405,1625,4-7-2001 0:00:00,184327.37,Heerlen,5,0.600000000000000,manual,tec,60,GM0917,Heerlen,NEE,1799,2,1939
660347.219632809981704,6601153.162934159860015,1626,4-7-2001 0:00:00,211712.02,Voerendaal,4,0.600000000000000,manual,tec,60,GM0986,Voerendaal,NEE,543,4,395
660347.219632760039531,6598683.161045559681952,1627,7-7-2001 0:00:00,125350.62,Voerendaal,3,0.600000000000000,manual,tec,60,GM0986,Voerendaal,NEE,543,4,395
660124.580650959978811,6599035.973028220236301,1628,7-7-2001 0:00:00,133908.20,Voerendaal,2,2.400000000000000,manual,tec,240,GM0986,Voerendaal,NEE,543,4,395
660124.580650939955376,6598330.36420165002346,1629,7-7-2001 0:00:00,134211.74,Voerendaal,3,0.200000000000000,manual,tec,20,GM0986,Voerendaal,NEE,543,4,395
660347.219632570049725,6589691.565718280151486,1630,7-7-2001 0:00:00,171221.19,Eys,5,0.600000000000000,manual,tec,60,GM1729,Gulpen-Wittem,NEE,284,5,196
660347.219632840016857,6602211.962400049902499,1631,8-7-2001 0:00:00,084944.85,Voerendaal,3,0.400000000000000,manual,tec,40,GM0986,Voerendaal,NEE,543,4,395
660347.219632779946551,6599565.219391060061753,1632,8-7-2001 0:00:00,085651.83,Voerendaal,3,0.100000000000000,manual,tec,10,GM0986,Voerendaal,NEE,543,4,395
660458.539123640046455,6597272.064484929665923,1633,10-7-2001 0:00:00,172411.21,Voerendaal,5,0.800000000000000,manual,tec,80,GM0986,Voerendaal,NEE,543,4,395
660347.219632789958268,6600094.49982578959316,1634,11-7-2001 0:00:00,063939.37,Voerendaal,5,0.700000000000000,manual,tec,70,GM0986,Voerendaal,NEE,543,4,395
665356.59672461997252,6650354.85566958039999,1635,11-7-2001 0:00:00,235403.73,Sint Odiliënberg,18,1.200000000000000,manual,tec,120,GM1669,Roerdalen,NEE,382,5,235
657898.190832820022479,6598683.161045650020242,1636,14-7-2001 0:00:00,125002.72,Voerendaal,2,2.200000000000000,manual,tec,220,GM0986,Voerendaal,NEE,543,4,395
659011.385741909965873,6599918.069228139705956,1637,14-7-2001 0:00:00,125213.59,Voerendaal,4,1.500000000000000,manual,tec,150,GM0986,Voerendaal,NEE,543,4,395
656784.995923759997822,6598859.565144560299814,1638,14-7-2001 0:00:00,125250.13,Klimmen,7,1.300000000000000,manual,tec,130,GM0986,Voerendaal,NEE,543,4,395
655115.203560219961219,6601153.162934360094368,1639,16-7-2001 0:00:00,215147.35,Wijnandsrade,4,1.400000000000000,manual,tec,140,GM0951,Nuth,NEE,523,4,462
659345.344214749988168,6605389.179410410113633,1640,19-7-2001 0:00:00,002415.88,Hoensbroek,5,0.200000000000000,manual,tec,20,GM0917,Heerlen,NEE,1799,2,1939
660347.219632789958268,6600094.49982578959316,1641,19-7-2001 0:00:00,181949.92,Voerendaal,3,0.100000000000000,manual,tec,10,GM0986,Voerendaal,NEE,543,4,395
660347.219632830005139,6601682.545619499869645,1642,29-7-2001 0:00:00,082426.66,Voerendaal,3,0.300000000000000,manual,tec,30,GM0986,Voerendaal,NEE,543,4,395
659234.024723730050027,6600270.934209929779172,1643,9-8-2001 0:00:00,015058.81,Voerendaal,4,1.500000000000000,manual,tec,150,GM0986,Voerendaal,NEE,543,4,395
654892.564578330027871,6597977.582494909875095,1644,13-8-2001 0:00:00,110506.92,Klimmen,4,0.600000000000000,manual,tec,60,GM0986,Voerendaal,NEE,543,4,395
654224.647632929962128,6599388.800151529721916,1645,13-8-2001 0:00:00,180047.55,Klimmen,4,1.600000000000000,manual,tec,160,GM0986,Voerendaal,NEE,543,4,395
663686.804360989946872,6648579.881902609951794,1646,15-8-2001 0:00:00,043447.52,Sint Odiliënberg,11,2.200000000000000,manual,tec,220,GM1669,Roerdalen,NEE,382,5,235
660347.219632779946551,6599741.642416589893401,1647,22-8-2001 0:00:00,010142.29,Voerendaal,7,0.100000000000000,manual,tec,10,GM0986,Voerendaal,NEE,543,4,395
659790.62217840005178,6606801.670246539637446,1648,5-9-2001 0:00:00,053452.00,Hoensbroek,5,0.300000000000000,manual,tec,30,GM0917,Heerlen,NEE,1799,2,1939
660347.219632819993421,6601329.620041269809008,1649,6-9-2001 0:00:00,131448.65,Voerendaal,5,1.100000000000000,manual,tec,110,GM0986,Voerendaal,NEE,543,4,395
660347.219632819993421,6601329.620041269809008,1650,13-9-2001 0:00:00,222853.38,Voerendaal,3,0.300000000000000,manual,tec,30,GM0986,Voerendaal,NEE,543,4,395
660681.17810548003763,6598859.565144419670105,1651,26-9-2001 0:00:00,232354.49,Voerendaal,3,0.100000000000000,manual,tec,10,GM0986,Voerendaal,NEE,543,4,395
664799.99926998000592,6645031.08803253993392,1652,19-10-2001 0:00:00,002158.27,Sint Odiliënberg,7,1.500000000000000,manual,tec,150,GM1669,Roerdalen,NEE,382,5,235
665467.916215420002118,6645385.898236740380526,1653,21-10-2001 0:00:00,200317.32,Sint Odiliënberg,10,1.600000000000000,manual,tec,160,GM1669,Roerdalen,NEE,382,5,235
660347.219632840016857,6602211.962400049902499,1654,30-10-2001 0:00:00,191020.56,Voerendaal,5,0.600000000000000,manual,tec,60,GM0986,Voerendaal,NEE,543,4,395
660347.219632809981704,6600976.709614760242403,1655,1-11-2001 0:00:00,034706.81,Voerendaal,6,0.700000000000000,manual,tec,70,GM0986,Voerendaal,NEE,543,4,395
650885.062906199949794,6620586.200122470036149,1656,10-11-2001 0:00:00,004401.54,Sittard,16,2.300000000000000,manual,tec,230,GM1883,Sittard-Geleen,NEE,1486,3,1181
663464.165378110017627,6597624.815922929905355,1657,24-11-2001 0:00:00,015327.82,Voerendaal,8,1.300000000000000,manual,tec,130,GM0986,Voerendaal,NEE,543,4,395
657898.190832820022479,6598506.760731459595263,1658,8-12-2001 0:00:00,181606.70,Voerendaal,1,0.900000000000000,manual,tec,90,GM0986,Voerendaal,NEE,543,4,395
660347.21963271999266,6596919.328178630210459,1659,11-12-2001 0:00:00,041319.07,Voerendaal,5,0.300000000000000,manual,tec,30,GM0986,Voerendaal,NEE,543,4,395
660347.219632760039531,6598859.565144429914653,1660,12-12-2001 0:00:00,122503.52,Voerendaal,5,0.200000000000000,manual,tec,20,GM0986,Voerendaal,NEE,543,4,395
630847.554542490048334,6595508.534237960353494,1661,14-12-2001 0:00:00,180729.74,Maastricht,19,0.700000000000000,manual,tec,70,GM0935,Maastricht,NEE,2392,2,2179
660458.539123659953475,6598330.364201629534364,1662,27-12-2001 0:00:00,212051.76,Voerendaal,7,0.400000000000000,manual,tec,40,GM0986,Voerendaal,NEE,543,4,395
656784.995923749986105,6598506.760731509886682,1663,17-1-2002 0:00:00,185253.98,Klimmen,8,0.800000000000000,manual,tec,80,GM0986,Voerendaal,NEE,543,4,395
669809.376360749942251,6645031.088032330386341,1664,5-2-2002 0:00:00,154251.78,Posterholt,15,1.400000000000000,manual,tec,140,GM1669,Roerdalen,NEE,382,5,235
656562.356942950049415,6645918.142361329868436,1665,3-3-2002 0:00:00,012230.90,Maasbracht,20,2.100000000000000,manual,tec,210,GM1641,Maasgouw,NEE,432,5,520
658232.149305709986947,6606448.524774059653282,1666,15-3-2002 0:00:00,032904.90,Hoensbroek,5,0.800000000000000,manual,tec,80,GM0917,Heerlen,NEE,1799,2,1939
659567.983197530033067,6651775.111764200031757,1667,18-6-2002 0:00:00,224122.55,Herten,12,1.400000000000000,manual,tec,140,GM0957,Roermond,NEE,1502,2,943
662017.011996370041743,6599212.384697030298412,1668,31-8-2002 0:00:00,073325.45,Voerendaal,8,0.900000000000000,manual,tec,90,GM0986,Voerendaal,NEE,543,4,395
661015.136578210047446,6599035.973028180189431,1669,31-8-2002 0:00:00,212833.13,Voerendaal,5,2.600000000000000,manual,tec,260,GM0986,Voerendaal,NEE,543,4,395
661460.414541839971207,6599212.384697039611638,1670,31-8-2002 0:00:00,225402.92,Voerendaal,8,0.900000000000000,manual,tec,90,GM0986,Voerendaal,NEE,543,4,395
666469.791633530054241,6643257.267488270066679,1671,1-10-2002 0:00:00,144827.20,Sint Odiliënberg,17,2.000000000000000,manual,tec,200,GM1669,Roerdalen,NEE,382,5,235
656228.398470330052078,6650887.422835580073297,1672,21-10-2002 0:00:00,011308.42,Wessem,19,2.000000000000000,manual,tec,200,GM1641,Maasgouw,NEE,432,5,520
660124.580650949967094,6598506.760731380432844,1673,20-12-2002 0:00:00,184942.57,Voerendaal,8,1.200000000000000,manual,tec,120,GM0986,Voerendaal,NEE,543,4,395
670699.932287079980597,6600447.372380210086703,1674,30-12-2002 0:00:00,025850.43,Landgraaf,7,0.900000000000000,manual,tec,90,GM0882,Landgraaf,NEE,1447,3,1524
672035.766177949961275,6600270.934209420345724,1675,30-12-2002 0:00:00,162710.32,Kerkrade,10,0.400000000000000,manual,tec,40,GM0928,Kerkrade,NEE,1748,2,2097
672703.683123419992626,6601859.014090529642999,1676,30-12-2002 0:00:00,162741.08,Landgraaf,3,0.100000000000000,manual,tec,10,GM0882,Landgraaf,NEE,1447,3,1524
667360.347559990012087,6605212.635125920176506,1677,5-1-2003 0:00:00,200637.28,Landgraaf,14,0.500000000000000,manual,tec,50,GM0882,Landgraaf,NEE,1447,3,1524
661015.136578210047446,6599212.384697060100734,1678,3-2-2003 0:00:00,051256.80,Voerendaal,3,1.400000000000000,manual,tec,140,GM0986,Voerendaal,NEE,543,4,395
660458.539123669965193,6598859.565144419670105,1679,3-2-2003 0:00:00,051404.72,Voerendaal,10,0.800000000000000,manual,tec,80,GM0986,Voerendaal,NEE,543,4,395
662017.011997370049357,6646982.734375780448318,1680,5-2-2003 0:00:00,200337.47,Sint Odiliënberg,18,1.800000000000000,manual,tec,180,GM1669,Roerdalen,NEE,382,5,235
650328.465451600030065,6617403.100262739695609,1681,2-3-2003 0:00:00,174422.98,Geleen,14,1.800000000000000,manual,tec,180,GM1883,Sittard-Geleen,NEE,1486,3,1181
